dataset_item_id,route,latency_ms,total_latency_ms,queueing_time_ms,inference_time_ms,exact_match,ground_truth,answer,job_start_ts,inference_start_ts,inference_end_ts,prompt,number_of_words,number_of_characters,experiment_start_time_ms,experiment_end_time_ms,route_strategy,pattern,device_model,cloud_model
301,cloud,382.10,393.00,11.00,382.00,1,"FALSE","false",1764918250699,1764918250710,1764918251092,"Question: is the berlin wall the same as the berlin blockade
                                        Context: By the spring of 1949, the airlift was clearly succeeding, and by April it was delivering more cargo than had previously been transported into the city by rail. On 12 May 1949, the USSR lifted the blockade of West Berlin. The Berlin Blockade served to highlight the competing ideological and economic visions for postwar Europe.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",85,636,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
302,cloud,399.40,410.00,11.00,399.00,0,"FALSE","true",1764918251708,1764918251719,1764918252118,"Question: is there a belt above black in karate
                                        Context: In Japanese martial arts the further subdivisions of black belt ranks may be linked to dan grades and indicated by 'stripes' on the belt. Yūdansha (roughly translating from Japanese to ``person who holds a dan grade'') is often used to describe those who hold a black belt rank. While the belt remains black, stripes or other insignia may be added to denote seniority, in some arts, very senior grades will wear differently colored belts. In judo and some forms of karate, a sixth dan will wear a red and white belt. The red and white belt is often reserved only for ceremonial occasions, and a regular black belt is still worn during training. At 9th or 10th dan some schools award red. In some schools of Jujutsu, the Shihan rank and higher wear purple belts. These other colors are often still referred to collectively as ``black belts''.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",175,1136,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
303,cloud,337.30,348.00,11.00,337.00,1,"FALSE","false",1764918252716,1764918252727,1764918253064,"Question: did arizona die in season 8 of grey's anatomy
                                        Context: Callie is referenced occasionally by Arizona and Sofia after her departure from the show. At the conclusion of season 14, Arizona departs the show to move to New York and it is implied that the two may ultimately reconcile.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",68,526,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
304,cloud,394.60,404.00,10.00,394.00,1,"TRUE","true",1764918253723,1764918253733,1764918254127,"Question: is there a border between england and scotland
                                        Context: The Anglo-Scottish border between England and Scotland runs for 96 miles (154 km) between Marshall Meadows Bay on the east coast and the Solway Firth in the west. It is Scotland's only land border.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",62,501,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
305,cloud,806.90,818.00,11.00,807.00,1,"FALSE","false",1764918254729,1764918254740,1764918255547,"Question: is language the only criteria of classifying state in india
                                        Context: The individual states, the borders of most of which are or were drawn on socio-linguistic lines, can legislate their own official languages, depending on their linguistic demographics. The official languages chosen reflect the predominant as well as politically significant languages spoken in that state. Certain states having a linguistically defined territory may have only the predominant language in that state as its official language, examples being Karnataka and Gujarat, which have Kannada and Gujarati as their sole official language respectively. Telangana, with a sizeable Urdu-speaking Muslim population, has two languages, Telugu and Urdu, as its official languages.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",127,997,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
306,cloud,379.80,392.00,12.00,380.00,0,"TRUE","false",1764918255730,1764918255742,1764918256122,"Question: is grey's anatomy filmed at a real hospital
                                        Context: But, the hospital used for most other exterior and a few interior shots is not in Seattle; these scenes are shot at the VA Sepulveda Ambulatory Care Center in North Hills, California, and occasional shots from an interior walkway above the lobby show dry California mountains in the distance. The exterior of Meredith Grey's house, also known as the Intern House, is real. In the show, the address of Grey's home is 613 Harper Lane, but this is not an actual address. The physical house is located at 303 W. Comstock St., on Queen Anne Hill, Seattle, Washington. Most scenes are taped at Prospect Studios in Los Feliz, just east of Hollywood, where the Grey's Anatomy set occupies six sound stages. Some outside scenes are shot at the Warren G. Magnuson Park in Seattle. Several props used are working medical equipment, including the MRI machine.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",173,1148,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
307,cloud,360.00,371.00,11.00,360.00,1,"TRUE","true",1764918256735,1764918256746,1764918257106,"Question: can you put 700c tires on a 29er
                                        Context: 29ers or two-niners are mountain bikes and hybrid bikes that are built to use 700c or 622 mm ISO (inside rim diameter) wheels, commonly called 29'' wheels. Most mountain bikes once used ISO 559 mm wheels, commonly called 26'' wheels. The ISO 622 mm wheel is typically also used for road-racing, trekking, cyclo-cross, touring and hybrid bicycles. In some countries, mainly in Continental Europe, ISO 622 mm wheels are commonly called 28'' wheels or ``28 Incher''.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",104,753,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
308,cloud,337.80,348.00,10.00,338.00,1,"TRUE","true",1764918257744,1764918257754,1764918258092,"Question: is it illegal for a minor to be in possession of alcohol
                                        Context: In the United States, a Minor in Possession, or a MIP, (also referred to as a PAULA, Possession of Alcohol Under the Legal Age) is illegal, typically a misdemeanor. In California, depending on the county in which the person is charged, the crime may also be charged as an infraction. Anyone who is under the age of 21 and possesses alcohol in the United States, with the exception of special circumstances, is violating the law of the state.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",110,755,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
309,cloud,212.40,223.00,11.00,212.00,1,"FALSE","false",1764918258747,1764918258758,1764918258970,"Question: are ground coriander and cumin the same thing
                                        Context: Coriander is commonly found both as whole dried seeds and in ground form. Roasting or heating the seeds in a dry pan heightens the flavour, aroma, and pungency. Ground coriander seed loses flavour quickly in storage and is best ground fresh. Coriander seed is a spice in garam masala and Indian curries which often employ the ground fruits in generous amounts together with cumin, acting as a thickener in a mixture called dhana jeera. Roasted coriander seeds, called dhana dal, are eaten as a snack. They are the main ingredient of the two south Indian dishes sambhar and rasam.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",127,882,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
310,cloud,504.90,515.00,10.00,505.00,1,"TRUE","true",1764918259749,1764918259759,1764918260264,"Question: do u get paid to be on survivor
                                        Context: The Sole Survivor receives a cash prize of $1,000,000 prior to taxes and sometimes also receives a car provided by the show's sponsor. Every player receives a prize for participating on Survivor depending on how long he or she lasts in the game. In most seasons, the runner-up receives $100,000, and third place wins $85,000. All other players receive money on a sliding scale, though specific amounts have rarely been made public. Sonja Christopher, the first player voted off of Survivor: Borneo, received $2,500. In Survivor: Fiji, the first season with tied runners-up, the two runners-up received US$100,000 each, and Yau-Man Chan received US$60,000 for his fourth-place finish. All players also receive an additional $10,000 for their appearance on the reunion show.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",150,1061,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
311,cloud,411.60,422.00,11.00,411.00,1,"TRUE","true",1764918260761,1764918260772,1764918261183,"Question: are dachshunds and weiner dogs the same thing
                                        Context: The dachshund (UK: /ˈdakshʊnd/ or US: /ˈdɑːkshʊnt/ DAHKS-huunt or /ˈdɑːksənt/) (English: badger dog; also known as the sausage dog or wiener dog) is a short-legged, long-bodied, hound-type dog breed.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",57,502,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
312,cloud,497.40,509.00,11.00,498.00,1,"FALSE","false",1764918261762,1764918261773,1764918262271,"Question: do adjectives have to come before a noun
                                        Context: A postpositive or postnominal adjective is an attributive adjective that is placed after the noun or pronoun that it modifies. This contrasts with prepositive adjectives, which come before the noun or pronoun.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",60,507,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
313,cloud,309.30,320.00,11.00,309.00,1,"FALSE","false",1764918262771,1764918262782,1764918263091,"Question: is st kitts and nevis a us territory
                                        Context: Saint Kitts became home to the first Caribbean British and French colonies in the mid-1620s. Along with the island nation of Nevis, Saint Kitts was a member of the British West Indies until gaining independence on September 19, 1983.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",67,527,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
314,cloud,283.10,294.00,11.00,283.00,1,"TRUE","true",1764918263775,1764918263786,1764918264069,"Question: is cheaper by the dozen based on a true story
                                        Context: Cheaper by the Dozen is a semi-autobiographical novel written by Frank Bunker Gilbreth, Jr. and Ernestine Gilbreth Carey, published in 1948. The novel recounts the authors' childhood lives growing up in a household of 12 kids. The bestselling book was later adapted into a feature film by Twentieth Century Fox in 1950 and followed up by the sequel, Belles on Their Toes (1950), which was adapted as a 1952 film.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",100,715,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
315,cloud,353.90,365.00,11.00,354.00,1,"TRUE","true",1764918264791,1764918264802,1764918265156,"Question: can you play soccer on a football field
                                        Context: A football pitch (also known as a football field or soccer field) is the playing surface for the game of association football. Its dimensions and markings are defined by Law 1 of the Laws of the Game, ``The Field of Play''. The surface can either be natural or artificial, but FIFA's Laws of the Game specify that all artificial surfaces must be painted green. The pitch is typically made of turf (grass) or artificial turf, although amateur and recreational teams often play on dirt fields.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",113,788,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
316,cloud,255.80,266.00,11.00,255.00,0,"TRUE","false",1764918265806,1764918265817,1764918266072,"Question: do the internal intercostal muscles contract during inspiration
                                        Context: The internal intercostal muscles have fibres that are angled obliquely downward and backward from rib to rib. These muscles can therefore assist in lowering the rib cage, adding force to exhalation.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",59,519,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
317,cloud,338.60,349.00,11.00,338.00,1,"FALSE","false",1764918266823,1764918266834,1764918267172,"Question: do you have to be born with perfect pitch
                                        Context: Physically and functionally, the auditory system of an absolute listener does not appear to be different from that of a non-absolute listener. Rather, ``it reflects a particular ability to analyze frequency information, presumably involving high-level cortical processing.'' Absolute pitch is an act of cognition, needing memory of the frequency, a label for the frequency (such as ``B-flat''), and exposure to the range of sound encompassed by that categorical label. Absolute pitch may be directly analogous to recognizing colors, phonemes (speech sounds), or other categorical perception of sensory stimuli. Just as most people have learned to recognize and name the color blue by the range of frequencies of the electromagnetic radiation that are perceived as light, it is possible that those who have been exposed to musical notes together with their names early in life will be more likely to identify, for example, the note C. Absolute pitch may also be related to certain genes, possibly an autosomal dominant genetic trait, though it ``might be nothing more than a general human capacity whose expression is strongly biased by the level and type of exposure to music that people experience in a given culture.''
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",221,1519,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
318,cloud,340.50,351.00,10.00,341.00,0,"TRUE","false",1764918267828,1764918267838,1764918268179,"Question: is an ace 2 3 4 5 a straight
                                        Context: A straight flush is a poker hand containing five cards of sequential rank, all of the same suit, such as Q♥ J♥ 10♥ 9♥ 8♥ (a ``queen-high straight flush''). It ranks below five of a kind and above four of a kind. As part of a straight flush, an ace can rank either above a king or below a two, depending on the rules of the game. Under high rules, an ace can rank either high (e.g. A♥ K♥ Q♥ J♥ 10♥ is an ace-high straight flush) or low (e.g. 5 4 3 2 A is a five-high straight flush), but cannot rank both high and low in the same hand (e.g. Q♣ K♣ A♣ 2♣ 3♣ is an ace-high flush, not a straight flush). Under deuce-to-seven low rules, aces can only rank high, so a hand such as 5♠ 4♠ 3♠ 2♠ A♠ is actually an ace-high flush. Under ace-to-six low rules, aces can only rank low, so a hand such as A♥ K♥ Q♥ J♥ 10♥ is actually a king-high flush. Under ace-to-five low rules, straight flushes are not recognized, and a hand that would be categorized as a straight flush is instead a high card hand.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",228,1275,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
319,cloud,616.50,627.00,10.00,617.00,1,"TRUE","true",1764918268843,1764918268853,1764918269470,"Question: is season 5 of the originals the series finale
                                        Context: The Originals, a one-hour American supernatural drama, was renewed for a fifth season by The CW on May 10, 2017. The 2016--17 United States television season debut of The Originals was pushed to midseason, as with the fourth-season premiere. On July 20, 2017, Julie Plec announced via Twitter that the upcoming season would be the series' last. The fifth season consists of 13 episodes and debuted on April 18, 2018. The series finale aired on August 1, 2018.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",107,763,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
320,cloud,402.70,409.00,6.00,403.00,0,"TRUE","false",1764918269855,1764918269861,1764918270264,"Question: has anyone won the grand slam in golf
                                        Context: Only Bobby Jones has ever completed a Grand Slam. No man has ever achieved a modern era Grand Slam. Tiger Woods won all four major events consecutively within a 365-day period, but his victories were spread over two calendar years.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",68,526,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
321,cloud,434.50,447.00,12.00,435.00,1,"TRUE","true",1764918270864,1764918270876,1764918271311,"Question: can a filibuster stop a supreme court nominee
                                        Context: Senate cloture rules historically required a two-thirds affirmative vote to advance nominations to a vote; this was changed to a three-fifths supermajority in 1975. In November 2013, the then-Democratic Senate majority eliminated the filibuster for executive branch nominees and judicial nominees except for Supreme Court nominees by invoking the so called nuclear option. In April 2017, the Republican Senate majority applied the nuclear option to Supreme Court nominations as well, enabling the nominations of Trump nominees Neil Gorsuch and Brett Kavanaugh to proceed to a vote.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",114,884,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
322,cloud,532.70,544.00,12.00,532.00,1,"TRUE","true",1764918271874,1764918271886,1764918272418,"Question: is city of industry in los angeles county
                                        Context: City of Industry, or simply referred to as Industry, is an industrial suburb of Los Angeles in the San Gabriel Valley region of Los Angeles County, California. Home to over 2,500 businesses and 80,000 jobs, but only 219 residents according to the 2010 census (down from 777 residents in 2000), the city is almost entirely industrial. It was incorporated on June 18, 1957 to prevent surrounding cities from annexing industrial land for tax revenue.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",102,746,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
323,cloud,540.70,551.00,11.00,540.00,0,"TRUE","false",1764918272879,1764918272890,1764918273430,"Question: is song of solomon the same as song of songs
                                        Context: The Song of Songs, also Song of Solomon or Canticles (Hebrew: שִׁיר הַשִּׁירִים‬, Šîr HašŠîrîm, Greek: ᾎσμα ᾎσμάτων, asma asmaton, both meaning Song of Songs), is one of the megillot (scrolls) found in the last section of the Tanakh, known as the Ketuvim (or ``Writings''), and a book of the Old Testament.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",82,608,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
324,cloud,415.90,426.00,10.00,416.00,0,"TRUE","false",1764918273884,1764918273894,1764918274310,"Question: did the pirates of the caribbean ride come first
                                        Context: Pirates of the Caribbean is a dark ride attraction at Disneyland, Magic Kingdom, Tokyo Disneyland, and Disneyland Park in Paris. The original version at Disneyland, which opened in 1967, was the last attraction whose construction was overseen by Walt Disney; he died three months before it opened. The ride, which tells the story of a band of pirates and their troubles and exploits, was replicated at the Magic Kingdom in 1973, at Tokyo Disneyland in 1983, and at Disneyland Paris in 1992. Each of the initial four versions of the ride has a different façade but a similar ride experience. A reimagined version of the ride, Pirates of the Caribbean: Battle for the Sunken Treasure, opened at the Shanghai Disneyland Park in 2016.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",152,1036,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
325,cloud,429.20,439.00,10.00,429.00,1,"TRUE","true",1764918274887,1764918274897,1764918275326,"Question: is it true that ethiopia has 13 months
                                        Context: Like the Coptic calendar, the Ethiopic calendar has 12 months of 30 days plus 5 or 6 epagomenal days, which comprise a thirteenth month. The Ethiopian months begin on the same days as those of the Coptic calendar, but their names are in Ge'ez. A 6th epagomenal day is added every 4 years, without exception, on August 29 of the Julian calendar, 6 months before the corresponding Julian leap day. Thus the first day of the Ethiopian year, 1 Mäskäräm, for years between 1900 and 2099 (inclusive), is usually September 11 (Gregorian). However, it falls on September 12 in years before the Gregorian leap year.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",133,902,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
326,cloud,512.40,523.00,11.00,512.00,1,"TRUE","true",1764918275888,1764918275899,1764918276411,"Question: is the wizarding world of harry potter in islands of adventure
                                        Context: The Wizarding World of Harry Potter is a themed area spanning two theme parks--Islands of Adventure and Universal Studios Florida--at the Universal Orlando Resort in Orlando, Florida. The area is themed to the Harry Potter media franchise, adapting elements from the film series and novels by J.K. Rowling. The Wizarding World of Harry Potter was designed by Universal Creative from an exclusive license with Warner Bros. Entertainment.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",98,756,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
327,cloud,389.10,399.00,10.00,389.00,1,"FALSE","false",1764918276889,1764918276899,1764918277288,"Question: is there a season 7 of the sopranos
                                        Context: HBO broadcast the sixth season in two parts. The first twelve episodes ran from March to June 2006, and the remaining nine episodes ran from April to June 2007. HBO also released the two parts of the sixth season as separate DVD box sets. This effectively turns the second part into a short seventh season, though the show's producers and HBO don't describe it as such. All six seasons are available on DVD in Regions 1, 2, 3, and 4.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",108,726,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
328,cloud,285.50,296.00,11.00,285.00,1,"FALSE","false",1764918277890,1764918277901,1764918278186,"Question: is a yard the same as a meter
                                        Context: The yard (abbreviation: yd) is an English unit of length, in both the British imperial and US customary systems of measurement, that comprises 3 feet or 36 inches. It is by international agreement in 1959 standardized as exactly 0.9144 meters. A metal yardstick originally formed the physical standard from which all other units of length were officially derived in both English systems.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",90,674,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
329,cloud,381.70,392.00,11.00,381.00,1,"TRUE","true",1764918278908,1764918278919,1764918279300,"Question: does the sun orbit around the milky way
                                        Context: The galactic year, also known as a cosmic year, is the duration of time required for the Sun to orbit once around the center of the Milky Way Galaxy. Estimates of the length of one orbit range from 225 to 250 million terrestrial years. The Solar System is traveling at an average speed of 828,000 km/h (230 km/s) or 514,000 mph (143 mi/s) within its trajectory around the galactic center, a speed at which an object could circumnavigate the Earth's equator in 2 minutes and 54 seconds; that speed corresponds to approximately one 1300th of the speed of light.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",127,856,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
330,cloud,980.90,991.00,10.00,981.00,1,"TRUE","true",1764918279912,1764918279922,1764918280903,"Question: is the white cover on brie cheese edible
                                        Context: Brie (/briː/; French: (bʁi)) is a soft cow's-milk cheese named after Brie, the French region from which it originated (roughly corresponding to the modern département of Seine-et-Marne). It is pale in color with a slight grayish tinge under a rind of white mould. The rind is typically eaten, with its flavor depending largely upon the ingredients used and its manufacturing environment.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",89,685,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
331,cloud,863.30,867.00,4.00,863.00,1,"TRUE","true",1764918280913,1764918280917,1764918281780,"Question: is a wheel and axle a simple machine
                                        Context: The wheel and axle are one of six simple machines identified by Renaissance scientists drawing from Greek texts on technology. The wheel and axle consists of a wheel attached to a smaller axle so that these two parts rotate together in which a force is transferred from one to the other. A hinge or bearing supports the axle, allowing rotation. It can amplify force; a small force applied to the periphery of the large wheel can move a larger load attached to the axle.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",112,763,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
332,cloud,510.80,521.00,10.00,511.00,0,"TRUE","false",1764918281926,1764918281936,1764918282447,"Question: is there going to be a jack reacher 2
                                        Context: Jack Reacher: Never Go Back is a 2016 American action thriller film, directed by Edward Zwick and written by Zwick, Richard Wenk and Marshall Herskovitz, and based on the novel Never Go Back by Lee Child. A sequel to the 2012 film Jack Reacher, the film stars Tom Cruise, Cobie Smulders, Patrick Heusinger, Aldis Hodge, Danika Yarosh, Holt McCallany and Robert Knepper. The plot follows Reacher going on the run with an Army Major who has been framed for espionage, as the two reveal a dark conspiracy.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",116,797,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
333,cloud,368.00,375.00,7.00,368.00,0,"TRUE","false",1764918282940,1764918282947,1764918283315,"Question: is 22 magnum and 22 wmr the same
                                        Context: The .22 Winchester Magnum Rimfire, also called .22 WMR, .22 Magnum, .22 MRF, or .22 Mag, is a rimfire cartridge. Originally loaded with a bullet weight of 40 grains (2.6 g) delivering velocities in the 2,000 feet per second (610 m/s) range from a rifle barrel, .22 WMR is now loaded with bullet weights ranging from 50 grains (3.2 g) at 1,530 feet per second (470 m/s) to 30 grains (1.9 g) at 2,200 feet per second (670 m/s). Accuracy around 1 MOA is achievable. Compared to the faster but lighter .17 HMR, the .22 WMR impacts targets with higher kinetic energy within its effective range, important for clean kills on larger small game such as coyote, albeit with a less flat-shooting bullet arc.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",152,987,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
334,cloud,580.60,591.00,11.00,580.00,1,"TRUE","true",1764918283946,1764918283957,1764918284537,"Question: is wrath of the titans a sequel to clash of the titans
                                        Context: Wrath of the Titans is a 2012 3D epic action adventure fantasy film that is a sequel to the 2010 film Clash of the Titans. The film stars Sam Worthington, Rosamund Pike, Bill Nighy, Édgar Ramírez, Toby Kebbell, Danny Huston, Ralph Fiennes, and Liam Neeson, with Jonathan Liebesman directing a screenplay by Dan Mazeau and David Leslie Johnson. Wrath of the Titans takes place a decade after the events of the preceding film as the gods lose control over the imprisoned Titans (thanks to humanity's lack of prayers which also is draining their immortality) and Perseus is called, this time to rescue his father Zeus, overthrow the Titans, and save mankind.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",143,967,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
335,cloud,390.80,402.00,11.00,391.00,1,"FALSE","false",1764918284956,1764918284967,1764918285358,"Question: is z nation a spinoff of the walking dead
                                        Context: Z Nation begins three years into a zombie apocalypse caused by a virus, which has already killed most humans. In the days just before society fell apart, Murphy was one of three inmates at Portsmouth Naval Prison in Kittery, Maine, who were unwilling participants in a government-approved experiment. Each inmate was given a different test vaccine. Murphy was the only one to survive the vaccine injection. He is the only known survivor of a zombie bite who did not turn into a zombie, and his blood contains antibodies that are mankind's last and best hope for a vaccine. However, something is wrong. He seems to be mutating into some form of hybrid between zombie and human, his skin is shedding and his body turning blue, and he seems to be able to control and even mesmerize certain types of zombies he encounters. Yet, he hasn't turned, and still maintains full control of himself. The series revolves around his travelings with a small group of survivors being led through the apocalypse by Simon ``Citizen Z'' Cruller, who watches the world from his multiple computers. The group is looking to use him to solve the zombie pandemic.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",224,1437,1764917948116,1764918453962,always_cloud,once-per-sec,onnx-community/gemma-3-270m-it-ONNX,ibm-granite/granite-4.0-h-micro
