dataset_item_id,route,latency_ms,total_latency_ms,queueing_time_ms,inference_time_ms,exact_match,ground_truth,answer,job_start_ts,inference_start_ts,inference_end_ts,prompt,number_of_words,number_of_characters,experiment_start_time_ms,experiment_end_time_ms,route_strategy,pattern,device_model,cloud_model
227,device,4103.30,1295142.00,1291039.00,4103.00,1,"TRUE","true",1764928243527,1764929534566,1764929538669,"Question: does salt water taffy have salt in it
                                        Context: Salt water taffy is composed of sugar, cornstarch, corn syrup, glycerine, water, butter, salt, natural and/or artificial flavor, and food color. Some examples of flavoring include vanilla, lemon, maple, banana, red licorice, watermelon, raspberry or mint extracts. Despite its name, the taffy contains no salt water (seawater), but does contain both salt and water.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",82,660,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
228,device,3493.90,1297644.00,1294150.00,3494.00,1,"TRUE","True",1764928244532,1764929538682,1764929542176,"Question: does the navy have a delayed entry program
                                        Context: While Marine Corps, Navy, Air Force, and Army recruits are in the DEP, they will be encouraged to spend a significant amount of time at their local recruiting offices with their recruiter who will begin to train them in military fundamentals such as drill and ceremony, first aid, chain of command, and rank structure prior to leaving for recruit training and active duty service.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",92,680,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
229,device,5299.20,1301901.00,1296602.00,5299.00,1,"TRUE","true",1764928245587,1764929542189,1764929547488,"Question: do all ni numbers have a letter at the end
                                        Context: The format of the number is two prefix letters, six digits, and one suffix letter. The example used is typically QQ123456C. Often, the number is printed with spaces to pair off the digits, like this: QQ 12 34 56 C.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",70,514,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
230,device,3408.70,1304317.00,1300908.00,3409.00,0,"FALSE","true",1764928246594,1764929547502,1764929550911,"Question: can you run on a dropped third strike in little league
                                        Context: In Little League, in the Tee-Ball and Minor League divisions, the batter is out after the third strike regardless of whether the pitched ball is caught cleanly by the catcher. In Little League (or the Major Division), Junior, Senior, and Big League divisions, a batter may attempt to advance to first base on an uncaught third strike. Little League Major Division Softball and many other youth baseball leagues (such as the USSSA) also follow the rule.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",107,764,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
231,device,7764.30,1311089.00,1303325.00,7764.00,0,"TRUE","false",1764928247601,1764929550926,1764929558690,"Question: does penne alla vodka have dairy in it
                                        Context: Vodka sauce is an Italian-American cuisine sauce made from a smooth tomato sauce, vodka, typical Italian herbs and heavy cream, which gives the sauce its distinctive orange coloration. It gained popularity in the 1970s, when a variation won a national recipe contest in Italy, although it may well have been a sauce before its popularization in the 1970s. It is a key ingredient in penne alla vodka.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",95,695,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
232,device,6132.80,1316228.00,1310095.00,6133.00,1,"TRUE","true",1764928248610,1764929558705,1764929564838,"Question: is i can only imagine based on a true story
                                        Context: I Can Only Imagine is a 2018 American Christian drama film directed by the Erwin Brothers and written by Alex Cramer, Jon Erwin, and Brent McCorkle, based on the story behind the MercyMe song of the same name, the best-selling Christian single of all time. The film stars J. Michael Finley as Bart Millard, the lead singer who wrote the song about his relationship with his father (Dennis Quaid). Madeline Carroll, Priscilla Shirer, Cloris Leachman, and Trace Adkins also star.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",110,778,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
233,device,3388.00,1318622.00,1315233.00,3389.00,1,"TRUE","true",1764928249617,1764929564850,1764929568239,"Question: is season 4 of better call saul out
                                        Context: The fourth season of the American television drama series Better Call Saul premiered on August 6, 2018, and concluded on October 8, 2018. The fourth season consists of 10 episodes and aired on Mondays at 9:00 pm (Eastern) in the United States on AMC. Better Call Saul is a spin-off prequel of Breaking Bad created by Vince Gilligan and Peter Gould who also worked on Breaking Bad.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",95,673,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
234,device,6001.20,1323627.00,1317625.00,6002.00,1,"FALSE","false",1764928250628,1764929568253,1764929574255,"Question: can an 18 year old sleep with a 15 year old
                                        Context: In the United States, age of consent laws regarding sexual activity are made at the state level. There are several federal statutes related to protecting minors from sexual predators, but laws regarding specific age requirements for sexual consent are left to individual states, territories, and the District of Columbia. Depending on the jurisdiction, legal age of consent ranges from 16 to 18 years old. In some places, civil and criminal laws within the same state conflict with each other.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",110,794,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
235,device,2468.40,1325107.00,1322639.00,2468.00,1,"TRUE","True",1764928251629,1764929574268,1764929576736,"Question: can you take a right turn on a red light
                                        Context: It is commonly known as a right turn on red (or simply right on red) in countries that drive on the right side of the road, or a left turn on red in countries which drive on the left side of the road.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",73,498,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
236,device,8109.70,1332226.00,1324117.00,8109.00,1,"FALSE","false",1764928252633,1764929576750,1764929584859,"Question: do straights have to be the same suit
                                        Context: A straight is a poker hand containing five cards of sequential rank, not all of the same suit, such as 7♣ 6♠ 5♠ 4♥ 3♥ (a ``seven-high straight''). It ranks below a flush and above three of a kind. As part of a straight, an ace can rank either above a king or below a two, depending on the rules of the game. Under high rules, an ace can rank either high (e.g. A K♣ Q♣ J 10♠ is an ace-high straight) or low (e.g. 5♣ 4 3♥ 2♥ A♠ is a five-high straight), but the ace cannot rank both high and low in the same hand (e.g. Q♠ K♠ A♣ 2♥ 3 is an ace-high high-card hand, not a straight). Under deuce-to-seven low rules, aces can only rank high, so a hand such as 5♥ 4♠ 3♥ 2♣ A is actually an ace-high high-card hand. Under ace-to-six low rules, aces can only rank low, so a hand such as A♣ K♠ Q♠ J 10♠ is actually a king-high high-card hand. Under ace-to-five low rules, straights are not recognized, and a hand that would be categorized as a straight is instead a high-card hand.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",222,1266,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
237,device,2492.10,1333718.00,1331226.00,2492.00,0,"FALSE","True",1764928253648,1764929584874,1764929587366,"Question: is there a difference between 2 cycle and 2 stroke
                                        Context: Two-stroke oil (also referred to as two-cycle oil, 2-cycle oil, 2T oil, 2-stroke oil or petroil) is a special type of motor oil intended for use in crankcase compression two-stroke engines.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",61,497,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
238,device,5956.50,1338686.00,1332730.00,5956.00,1,"TRUE","true",1764928254650,1764929587380,1764929593336,"Question: does beau abbott die in a quiet place
                                        Context: The Abbott family -- wife Evelyn, husband Lee, congenitally deaf daughter Regan, and sons Marcus and Beau -- silently scavenge for supplies in a deserted town. While out in the open, the family communicates with American Sign Language (ASL). Four-year-old Beau is drawn to a battery-powered space shuttle toy, but Lee takes it away due to the noise it makes. Regan returns the toy to Beau, who also takes the batteries that his father removed from it. Beau activates the toy when the family is walking home and crossing a bridge, giving away his location to a nearby creature which kills him before Lee can save him.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",135,911,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
239,device,7537.80,1345227.00,1337689.00,7538.00,1,"TRUE","true",1764928255660,1764929593349,1764929600887,"Question: has anyone won more than one congressional medal of honor
                                        Context: To date, the maximum number of Medals of Honor earned by any service member has been two. The last living individual to be awarded two Medals of Honor was John J. Kelly 3 Oct 1918; the last individual to receive two Medals of Honor for two different actions was Smedley Butler, in 1914 and 1915.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",85,610,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
240,device,3808.90,1348037.00,1344229.00,3808.00,0,"FALSE","true",1764928256671,1764929600900,1764929604708,"Question: is the walking dead same as fear the walking dead
                                        Context: Fear the Walking Dead is an American post-apocalyptic horror drama television series created by Robert Kirkman and Dave Erickson, that premiered on AMC on August 23, 2015. It is a companion series and prequel to The Walking Dead, which is based on the comic book series of the same name by Robert Kirkman, Tony Moore, and Charlie Adlard.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",88,644,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
241,device,6417.40,1353458.00,1347040.00,6418.00,1,"TRUE","true",1764928257681,1764929604721,1764929611139,"Question: did mariah carey wrote all i want for christmas is you
                                        Context: ``All I Want for Christmas Is You'' is a Christmas song performed by American singer and songwriter Mariah Carey. She wrote and produced the song alongside Walter Afanasieff. Columbia Records released it on November 1, 1994, as the lead single from her fourth studio album and first holiday album, Merry Christmas (1994). It is an uptempo love song that includes bell chimes, heavy back-up vocals, and synthesizers.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",98,727,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
242,device,8693.90,1361155.00,1352461.00,8694.00,1,"TRUE","True",1764928258691,1764929611152,1764929619846,"Question: do both male and female bighorn sheep have horns
                                        Context: Bighorn sheep are named for the large, curved horns borne by the rams (males). Ewes (females) also have horns, but they are shorter with less curvature. They range in color from light brown to grayish or dark, chocolate brown, with a white rump and lining on the backs of all four legs. Males typically weigh 58--143 kg (128--315 lb), are 90--105 cm (35--41 in) tall at the shoulder, and 1.6--1.85 m (63--73 in) long from the nose to the tail. Females are typically 34--91 kg (75--201 lb), 75--90 cm (30--35 in) tall, and 1.28--1.58 m (50--62 in) long. Male bighorn sheep have large horn cores, enlarged cornual and frontal sinuses, and internal bony septa. These adaptations serve to protect the brain by absorbing the impact of clashes. Bighorn sheep have preorbital glands on the anterior corner of each eye, inguinal glands in the groin, and pedal glands on each foot. Secretions from these glands may support dominance behaviors.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",187,1240,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
243,device,4844.90,1365004.00,1360159.00,4845.00,0,"FALSE","true",1764928259700,1764929619859,1764929624704,"Question: is there a chinatown in st louis mo
                                        Context: Chinatown in St. Louis, Missouri, was a Chinatown near Downtown St. Louis that existed from 1869 until its demolition for Busch Memorial Stadium in 1966. Also called Hop Alley, it was bounded by Seventh, Tenth, Walnut and Chestnut streets.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",67,532,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
244,device,2767.40,1366781.00,1364014.00,2767.00,1,"FALSE","false",1764928260703,1764929624717,1764929627484,"Question: is there a season 4 of bad education
                                        Context: The third series of Bad Education began transmission on 16 September 2014. Due to its success, the show was later adapted into a movie, which was released on 21 August 2015. In late 2014, Whitehall confirmed that the show would not receive a fourth series.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",73,550,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
245,device,4239.70,1370033.00,1365793.00,4240.00,1,"TRUE","True",1764928261704,1764929627497,1764929631737,"Question: can you pass the ball more than once in american football
                                        Context: In American football and Canadian football, a lateral pass or lateral (officially backward pass in American football and onside pass in Canadian football) occurs when the ball carrier throws the football to a teammate in a direction parallel to or away from the opponents' goal line. A lateral pass is distinguished from a forward pass, in which the ball is thrown forward, towards the opposition's end zone. In a lateral pass the ball is not advanced, but unlike a forward pass a lateral may be attempted from anywhere on the field by any player to any player at any time.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",131,888,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
246,device,4496.10,1373535.00,1369039.00,4496.00,1,"TRUE","true",1764928262714,1764929631753,1764929636249,"Question: was the tiger really on the boat in life of pi
                                        Context: The second part of the novel begins with Pi's family aboard the Tsimtsum, a Japanese freighter that is transporting animals from their zoo to North America. A few days out of port from Manila, the ship encounters a storm and sinks. Pi manages to escape in a small lifeboat, only to learn that the boat also holds a spotted hyena, an injured Grant's zebra, and an orangutan named Orange Juice. Much to the boy's distress, the hyena kills the zebra and then Orange Juice. A tiger has been hiding under the boat's tarpaulin: it's Richard Parker, who had boarded the lifeboat with ambivalent assistance from Pi himself some time before the hyena attack. Suddenly emerging from his hideaway, Richard Parker kills and eats the hyena.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",156,1031,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
247,device,7321.40,1379861.00,1372540.00,7321.00,1,"FALSE","false",1764928263725,1764929636265,1764929643586,"Question: is let there be light a true story
                                        Context: Let There Be Light is a 2017 American Christian drama film directed by and starring Kevin Sorbo and written by Dan Gordon and Sam Sorbo. The plot follows an atheist who goes through a near-death experience in an auto accident and converts to Christianity. Sean Hannity executive produced and appears in the film. Dionne Warwick and Travis Tritt also have roles in the film. It was released in the United States on October 27, 2017.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",103,723,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
248,device,6551.90,1385427.00,1378875.00,6552.00,1,"TRUE","true",1764928264726,1764929643601,1764929650153,"Question: is there a bird faster than a cheetah
                                        Context: The fastest land animal is the cheetah, which has a recorded speed of 109.4--120.7 km/h (68.0--75.0 mph). The peregrine falcon is the fastest bird and the fastest member of the animal kingdom with a diving speed of 389 km/h (242 mph). The fastest animal in the sea is the black marlin, which has a recorded speed of 129 km/h (80 mph).
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",89,629,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
249,device,7056.20,1391489.00,1384433.00,7056.00,1,"TRUE","True",1764928265734,1764929650167,1764929657223,"Question: do queen ants give birth to queen ants
                                        Context: A queen ant (formally known as a gyne) is an adult, reproducing female ant in an ant colony; generally she will be the mother of all the other ants in that colony. Some female ants, such as Cataglyphis cursor, do not need to mate to produce offspring, reproducing through asexual parthenogenesis or cloning, and all of those offspring will be female. Others, like those in the genus Crematogaster, mate in a nuptial flight. Queen offspring develop from larvae specially fed in order to become sexually mature among most species. Depending on the species, there can be either a single mother queen, or potentially, hundreds of fertile queens in some species. Queen ants have one of the longest life-spans of any known insect -- up to 30 years. A queen of Lasius niger was held in captivity by German entomologist Hermann Appel for 283⁄4 years; also a Pogonomyrmex owyheei has a maximum estimated longevity of 30 years in the field.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",187,1226,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
250,device,8466.40,1398969.00,1390502.00,8467.00,1,"TRUE","True",1764928266736,1764929657238,1764929665705,"Question: do they celebrate father's day in the netherlands
                                        Context: In the Netherlands, Father's Day (Vaderdag) is celebrated on the third Sunday of June and is not a public holiday. Traditionally, as on Mother's Day, fathers get breakfast in bed made by their children and families gather together and have dinner, usually at the grandparents' house. In recent years, families also started having dinner out, and as on Mother's Day, it is one of the busiest days for restaurants. At school, children handcraft their present for their fathers. Consumer goods companies have all sorts of special offers for fathers: socks, ties, electronics, suits, and men's healthcare products.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",125,917,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
251,device,7218.80,1405191.00,1397972.00,7219.00,1,"TRUE","True",1764928267746,1764929665718,1764929672937,"Question: does one sister chromatid have half the dna of a chromosome
                                        Context: A sister chromatid refers to the identical copies (chromatids) formed by the DNA replication of a chromosome, with both copies joined together by a common centromere. In other words, a sister chromatid may also be said to be 'one-half' of the duplicated chromosome. A pair of sister chromatids is called a dyad. A full set of sister chromatids is created during the synthesis (S) phase of interphase, when all the chromosomes in a cell are replicated. The two sister chromatids are separated from each other into two different cells during mitosis or during the second division of meiosis.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",129,906,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
252,device,4404.20,1408602.00,1404198.00,4404.00,1,"TRUE","true",1764928268755,1764929672953,1764929677357,"Question: was the lizzie mcguire movie filmed in rome
                                        Context: The film, produced by Stan Rogow, was directed by Jim Fall from a screenplay by Susan Estelle Jansen, Ed Decter and John J. Strauss and filmed on location in Rome, Italy in the fall of 2002. All the series characters reprised their roles except for Lalaine (Miranda Sanchez), who left the series late in the second season to film the Disney Channel original movie You Wish! Her character was said to be on vacation with her family in Mexico City.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",108,747,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
253,device,7867.00,1415471.00,1407604.00,7867.00,1,"TRUE","true",1764928269766,1764929677370,1764929685237,"Question: is metal gear rising related to metal gear solid
                                        Context: Metal Gear Rising: Revengeance is an action hack and slash video game developed by PlatinumGames and published by Konami Digital Entertainment. Released for the PlayStation 3, Xbox 360 and Microsoft Windows, it is a spin-off in the Metal Gear series, and is set four years after the events of Metal Gear Solid 4: Guns of the Patriots. In the game, players control Raiden, a cyborg who confronts the private military company Desperado Enforcement, with the gameplay focusing on fighting enemies using a sword and other weapons to perform combos and counterattacks. Through the use of Blade Mode, Raiden can dismember cyborgs in slow motion and steal parts stored in their bodies. The series' usual stealth elements are also optional to reduce combat.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",151,1055,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
254,device,3932.10,1418413.00,1414481.00,3932.00,1,"TRUE","true",1764928270771,1764929685252,1764929689184,"Question: is the vice president the president of the senate
                                        Context: The Vice President of the United States (informally referred to as VPOTUS, or Veep) is a constitutional officer in the legislative branch of the federal government of the United States as the President of the Senate under Article I, Section 3, Clause 4, of the United States Constitution, as well as the second highest executive branch officer, after the President of the United States. In accordance with the 25th Amendment, he is the highest-ranking official in the presidential line of succession, and is a statutory member of the National Security Council under the National Security Act of 1947.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",127,907,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
255,device,7737.60,1425155.00,1417418.00,7737.00,0,"TRUE","false",1764928271781,1764929689199,1764929696936,"Question: is britain still a member of european union
                                        Context: The United Kingdom European Union membership referendum, also known as the EU referendum and the Brexit referendum, took place on 23 June 2016 in the United Kingdom (UK) and Gibraltar to gauge support for the country either remaining a member of, or leaving, the European Union (EU) under the provisions of the European Union Referendum Act 2015 and also the Political Parties, Elections and Referendums Act 2000. The referendum resulted in a simple majority of 51.9% (of people who voted) being in favour of leaving the EU. Although legally the referendum was non-binding, the government of that time had promised to implement the result, and it initiated the official EU withdrawal process on 29 March 2017, which put the UK on course to leave the EU by 30 March 2019, after a period of Brexit negotiations.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",164,1110,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
256,device,2816.90,1426980.00,1424163.00,2817.00,0,"TRUE","false",1764928272786,1764929696949,1764929699766,"Question: is the human torch the same guy as captain america
                                        Context: Christopher Robert Evans (born June 13, 1981) is an American actor. Evans is known for his superhero roles as the Marvel Comics characters Captain America in the Marvel Cinematic Universe and Human Torch in Fantastic Four (2005) and its 2007 sequel.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",71,557,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
257,device,2072.50,1428062.00,1425989.00,2073.00,1,"TRUE","true",1764928273791,1764929699780,1764929701853,"Question: can a glass window break on its own
                                        Context: Spontaneous glass breakage is a phenomenon by which toughened glass (or tempered) may spontaneously break without any apparent reason. The most common causes are:
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",52,455,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
258,device,4545.00,1431616.00,1427071.00,4545.00,1,"TRUE","True",1764928274795,1764929701866,1764929706411,"Question: can you buy alcohol on sunday in wi
                                        Context: State law requires that bars be closed between 2:00 a.m. and 6:00 a.m. Monday through Friday and between 2:30 a.m. and 6:00 a.m. on Saturday and Sunday. Exceptions are made on New Year's Eve, when no closing is required, and for changes in Daylight Saving Time. State law does not permit municipalities to further restrict when bars must be closed. Municipalities may elect, however, to prohibit the issuance of liquor licenses, making the municipality effectively dry.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",104,762,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
259,device,6613.20,1437234.00,1430621.00,6613.00,1,"FALSE","false",1764928275803,1764929706424,1764929713037,"Question: was the power of one a true story
                                        Context: The Power of One is a novel by Australian author Bryce Courtenay, first published in 1989. Set in South Africa during the 1930s and 1940s, it tells the story of an English boy who, through the course of the story, acquires the nickname of Peekay. (In the movie version, the protagonist's given name is Peter Phillip Kenneth Keith, but not in the book. The author identifies ``Peekay'' as a reference to his earlier nickname ``Pisskop'': Afrikaans for ``Pisshead.'')
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",106,756,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
260,device,9720.30,1445958.00,1436238.00,9720.00,0,"FALSE","true",1764928276813,1764929713051,1764929722771,"Question: did they use a real gorilla in mighty joe young
                                        Context: In most of the film, Joe was portrayed by creature-suit performer John Alexander, who wore a radio-controlled animatronic gorilla mask and full body suit created by special makeup effects artist Rick Baker and his crew at Cinovation Studios. To achieve those scenes, Alexander often acted on miniature sets surrounded by blue screen; visual-effects house DreamQuest Images then composited him into footage shot earlier. Joe as an infant was performed by Verne Troyer. For certain scenes, the filmmakers used three full-sized animatronics (one in quadruped, one sitting down, and one in a dead position) also created by Baker's crew. For the digital Joe, visual-effects houses DreamQuest Images and Industrial Light & Magic worked on different scenes, using the same model provided by Baker. Many of these performances were achieved by key-frame animation, but to portray the digital Joe running and jumping, motion-capture data from an infant chimpanzee were used.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",178,1269,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
261,device,6434.90,1451398.00,1444963.00,6435.00,1,"FALSE","false",1764928277823,1764929722786,1764929729221,"Question: is the barber of seville a true story
                                        Context: Rossini's opera recounts the events of the first of the three plays by French playwright Pierre Beaumarchais that revolve around the clever and enterprising character named Figaro, the barber of the title. Mozart's opera The Marriage of Figaro, composed 30 years earlier in 1786, is based on the second part of the Beaumarchais trilogy. The first Beaumarchais play was originally conceived as an opéra comique, but was rejected as such by the Comédie-Italienne. The play as it is now known was premiered in 1775 by the Comédie-Française at the Théâtre des Tuileries in Paris.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",122,870,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
262,device,3835.90,1454240.00,1450404.00,3836.00,1,"TRUE","true",1764928278830,1764929729234,1764929733070,"Question: can a real image be projected onto a screen
                                        Context: In contrast, a real image is one that is formed when the outgoing rays form a point converge at a real location. Real images can be projected onto a diffuse reflecting screen, but a screen is not necessary for the image to form.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",72,529,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
263,device,8034.00,1461287.00,1453253.00,8034.00,1,"TRUE","True",1764928279832,1764929733085,1764929741119,"Question: is the army under the department of defense
                                        Context: This is a list of Agencies under the United States Department of Defense (DoD) which was formerly and shortly known as the National Military Establishment. Its main responsibilities are to control the Armed Forces of the United States. The Department was established in 1947 and is currently divided into three major Departments--the Department of the Army, Navy and Air Force--and has a military staff of 1,418,542 (553,044 US Army; 329,304 US Navy; 202,786 US Marine Corps; 333,408 US Air Force). The DoD is headed by the Secretary of Defense. The current defense secretary is James Mattis.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",124,893,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
264,device,4431.50,1464721.00,1460290.00,4431.00,0,"TRUE","false",1764928280842,1764929741132,1764929745563,"Question: did the titanic sink on its maiden voyage
                                        Context: RMS Titanic sank in the early morning of 15 April 1912 in the North Atlantic Ocean, four days into the ship's maiden voyage from Southampton to New York City. The largest passenger liner in service at the time, Titanic had an estimated 2,224 people on board when she struck an iceberg at around 23:40 (ship's time) on Sunday, 14 April 1912. Her sinking two hours and forty minutes later at 02:20 (ship's time; 05:18 GMT) on Monday, 15 April, resulted in the deaths of more than 1,500 people, which made it one of the deadliest peacetime maritime disasters in history.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",128,866,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
